[169,9]	1.690000e-01	1.681967e-01	1.681967e-01	1.468047e-08
[170,9]	1.700000e-01	1.691823e-01	1.691824e-01	1.701265e-08
[171,9]	1.710000e-01	1.701678e-01	1.701679e-01	1.920558e-08
[172,9]	1.720000e-01	1.711532e-01	1.711532e-01	2.122261e-08
[173,9]	1.730000e-01	1.721383e-01	1.721384e-01	2.302695e-08
[174,9]	1.740000e-01	1.731233e-01	1.731233e-01	2.458162e-08
[175,9]	1.750000e-01	1.741081e-01	1.741082e-01	2.584947e-08
[176,9]	1.760000e-01	1.750928e-01	1.750928e-01	2.679318e-08
[177,9]	1.770000e-01	1.760772e-01	1.760773e-01	2.737527e-08
[178,9]	1.780000e-01	1.770615e-01	1.770616e-01	2.755806e-08
[179,9]	1.790000e-01	1.780456e-01	1.780457e-01	2.730370e-08
[180,9]	1.800000e-01	1.790296e-01	1.790296e-01	2.657418e-08
[181,10]	1.810000e-01	1.800133e-01	1.800134e-01	2.534593e-08
[182,10]	1.820000e-01	1.809969e-01	1.809969e-01	2.365382e-08
[183,10]	1.830000e-01	1.819803e-01	1.819803e-01	2.154715e-08
[184,10]	1.840000e-01	1.829635e-01	1.829635e-01	1.907508e-08
[185,10]	1.850000e-01	1.839465e-01	1.839465e-01	1.628654e-08
[186,10]	1.860000e-01	1.849294e-01	1.849294e-01	1.323032e-08
[187,10]	1.870000e-01	1.859120e-01	1.859120e-01	9.955004e-09
[188,10]	1.880000e-01	1.868945e-01	1.868945e-01	6.508993e-09
[189,10]	1.890000e-01	1.878768e-01	1.878768e-01	2.940507e-09
[190,10]	1.900000e-01	1.888589e-01	1.888589e-01	7.024244e-10
[191,10]	1.910000e-01	1.898408e-01	1.898408e-01	4.371958e-09
[192,10]	1.920000e-01	1.908225e-01	1.908225e-01	8.020440e-09
[193,10]	1.930000e-01	1.918041e-01	1.918040e-01	1.160041e-08
[194,10]	1.940000e-01	1.927854e-01	1.927854e-01	1.506458e-08
[195,10]	1.950000e-01	1.937665e-01	1.937665e-01	1.836589e-08
[196,10]	1.960000e-01	1.947475e-01	1.947475e-01	2.145744e-08
[197,10]	1.970000e-01	1.957282e-01	1.957282e-01	2.429253e-08
[198,10]	1.980000e-01	1.967088e-01	1.967088e-01	2.682467e-08
[199,10]	1.990000e-01	1.976892e-01	1.976891e-01	2.900755e-08
[200,10]	2.000000e-01	1.986693e-01	1.986693e-01	3.079506e-08
[201,11]	2.010000e-01	1.996493e-01	1.996493e-01	3.215490e-08
[202,11]	2.020000e-01	2.006291e-01	2.006290e-01	3.310933e-08
[203,11]	2.030000e-01	2.016086e-01	2.016086e-01	3.369444e-08
[204,11]	2.040000e-01	2.025880e-01	2.025880e-01	3.394651e-08
[205,11]	2.050000e-01	2.035672e-01	2.035671e-01	3.390201e-08
